Date,Hour,Cloud coverage,Visibility,Temperature,Dew point,Relative humidity,Wind speed,Station pressure,Altimeter,Solar energy,(Inverter)
6/25/16,23,0.00,10.00,23.17,21.88,85.60,4.40,29.25,30.04,0.00,
6/25/16,24,0.00,10.00,23.27,21.40,84.89,6.11,29.25,30.04,0.00,
6/26/16,1,0.00,9.96,22.24,21.50,90.00,5.36,29.24,30.03,0.00,
6/26/16,2,0.00,10.00,22.05,21.44,92.76,6.04,29.24,30.03,0.00,
6/26/16,3,0.14,10.00,21.93,21.09,91.80,6.08,29.23,30.02,0.00,
6/26/16,4,0.14,10.00,21.84,21.08,92.88,3.88,29.24,30.03,0.00,
6/26/16,5,0.00,9.88,22.32,21.53,93.20,4.12,29.26,30.05,23.15,
6/26/16,6,0.00,9.96,23.88,22.41,88.20,6.76,29.27,30.06,385.00,
6/26/16,7,0.42,10.00,24.89,22.85,86.80,5.44,29.27,30.06,608.50,
6/26/16,8,0.14,10.00,26.76,23.32,83.80,5.40,29.27,30.06,1046.00,
6/26/16,9,0.62,10.00,28.78,24.36,78.40,7.00,29.27,30.06,2544.00,
6/26/16,10,0.69,10.00,29.77,24.05,73.68,6.44,29.27,30.06,3063.00,
6/26/16,11,0.00,10.00,30.71,22.80,63.00,3.00,29.22,30.04,4121.00,
6/26/16,12,0.21,10.00,31.98,24.90,65.59,9.41,29.23,30.02,3929.75,
6/26/16,13,0.41,10.00,32.61,25.77,67.12,8.22,29.20,29.99,3426.25,
6/26/16,14,0.85,9.28,30.85,24.64,67.93,9.64,29.19,29.99,3279.50,
6/26/16,15,0.99,9.36,27.09,23.05,74.10,6.05,29.20,29.99,1152.75,
6/26/16,16,0.96,9.56,26.87,23.04,79.79,6.21,29.20,30.00,118.48,
6/26/16,17,0.83,10.00,26.26,23.35,80.81,1.35,29.22,30.01,113.30,
6/26/16,18,0.04,10.00,25.73,24.14,83.20,2.20,29.23,30.02,136.70,
6/26/16,19,0.00,10.00,24.64,23.93,89.04,1.08,29.25,30.04,104.10,
6/26/16,20,0.00,10.00,23.68,23.77,91.92,0.12,29.25,30.04,12.58,
6/26/16,21,0.00,8.08,23.01,23.59,95.76,0.12,29.27,30.06,0.00,
6/26/16,22,0.00,9.04,22.99,23.43,93.96,1.20,29.28,30.07,0.00,
6/26/16,23,0.00,9.80,22.52,22.89,93.84,3.00,29.28,30.07,0.00,
6/26/16,24,0.00,9.23,22.77,22.86,94.33,4.45,29.28,30.07,0.00,
6/27/16,1,0.00,8.97,21.51,21.78,93.86,4.40,29.28,30.07,0.00,
6/27/16,2,0.11,8.18,21.03,20.67,90.45,5.54,29.27,30.07,0.00,
6/27/16,3,0.00,9.14,20.76,19.34,83.36,5.97,29.28,30.08,0.00,
6/27/16,4,0.04,8.49,19.78,19.37,92.06,4.63,29.29,30.09,0.00,
6/27/16,5,0.00,9.76,20.17,19.30,88.36,5.00,29.31,30.10,32.88,
6/27/16,6,0.00,10.00,22.72,20.06,82.00,5.24,29.31,30.10,228.00,
6/27/16,7,0.00,10.00,25.57,20.74,73.44,6.96,29.31,30.10,1061.25,
6/27/16,8,0.00,10.00,27.37,20.34,64.52,7.24,29.31,30.10,2221.25,
6/27/16,9,0.00,10.00,29.04,21.02,61.08,6.68,29.31,30.11,2871.00,
6/27/16,10,0.00,10.00,30.02,20.07,53.72,9.84,29.31,30.11,3903.00,
6/27/16,11,0.00,10.00,28.43,15.34,43.22,11.67,29.31,30.10,4344.75,
6/27/16,12,0.00,10.00,25.19,3.15,21.55,9.41,29.30,30.09,4539.25,
6/27/16,13,0.19,10.00,30.82,19.40,50.00,11.00,29.27,30.09,3798.25,
6/27/16,14,0.00,10.00,28.38,10.57,31.83,11.88,29.26,30.05,4023.25,
6/27/16,15,0.00,10.00,31.17,18.05,42.29,12.83,29.24,30.04,3741.50,
6/27/16,16,0.00,10.00,30.88,18.68,45.12,12.36,29.25,30.04,2966.25,
6/27/16,17,0.00,10.00,28.02,14.05,39.22,11.57,29.25,30.04,1927.00,
6/27/16,18,0.00,10.00,28.37,18.60,51.48,8.28,29.26,30.05,805.75,
6/27/16,19,0.00,10.00,25.16,18.24,55.87,9.20,29.26,30.05,146.58,
6/27/16,20,0.00,10.00,22.77,17.72,62.23,6.28,29.27,30.06,13.30,
6/27/16,21,0.00,10.00,21.48,18.40,74.60,6.08,29.28,30.07,0.00,
6/27/16,22,0.00,10.00,20.61,18.52,76.52,6.00,29.28,30.07,0.00,
6/27/16,23,0.00,10.00,19.90,18.57,79.84,6.32,29.28,30.07,0.00,
6/27/16,24,0.00,10.00,20.09,18.53,82.55,6.23,29.28,30.07,0.00,
6/28/16,1,0.00,10.00,18.52,18.03,81.96,6.40,29.28,30.07,0.00,
6/28/16,2,0.00,10.00,18.26,16.99,84.00,4.44,29.28,30.07,0.00,
6/28/16,3,0.00,10.00,17.30,16.67,84.36,4.16,29.30,30.09,0.00,
6/28/16,4,0.00,10.00,17.50,16.36,83.28,3.20,29.31,30.11,0.00,
6/28/16,5,0.00,10.00,18.05,16.44,84.12,5.08,29.31,30.11,25.83,
6/28/16,6,0.00,10.00,19.92,16.62,77.80,9.96,29.33,30.12,217.50,
6/28/16,7,0.00,10.00,21.52,17.39,76.64,9.96,29.34,30.14,1038.00,
6/28/16,8,0.42,10.00,22.39,17.54,75.92,9.64,29.35,30.15,2230.25,
6/28/16,9,0.64,10.00,22.98,17.23,70.16,7.08,29.36,30.15,3083.75,
6/28/16,10,0.83,10.00,23.45,16.87,67.39,8.81,29.35,30.15,3177.25,
6/28/16,11,0.75,10.00,23.72,17.10,64.00,7.50,29.32,30.14,3144.25,
6/28/16,12,0.83,10.00,23.99,15.80,60.08,9.88,29.34,30.14,2612.00,
6/28/16,13,0.74,10.00,24.65,15.56,56.72,9.08,29.34,30.14,2769.75,
6/28/16,14,0.83,10.00,24.91,15.30,54.72,9.08,29.33,30.12,3269.00,
6/28/16,15,0.98,10.00,24.75,15.04,54.08,10.68,29.33,30.12,3116.00,
6/28/16,16,0.64,10.00,24.59,15.33,54.48,10.80,29.31,30.11,2500.00,
6/28/16,17,0.31,10.00,24.00,15.36,58.64,11.80,29.31,30.11,1870.25,
6/28/16,18,0.28,10.00,22.35,14.85,61.20,13.44,29.31,30.11,785.25,
6/28/16,19,0.00,10.00,20.00,13.48,64.32,11.16,29.31,30.11,193.65,
6/28/16,20,0.00,10.00,18.27,10.42,60.00,10.44,29.32,30.12,17.11,
6/28/16,21,0.00,10.00,16.54,10.49,67.36,7.28,29.34,30.13,0.00,
6/28/16,22,0.00,10.00,14.84,9.90,70.72,5.76,29.34,30.14,0.00,
6/28/16,23,0.00,10.00,13.52,9.52,70.96,1.24,29.34,30.14,0.00,
6/28/16,24,0.00,10.00,13.83,9.56,71.76,0.33,29.34,30.13,0.00,
6/29/16,1,0.00,10.00,11.20,9.98,85.36,5.32,29.35,30.15,0.00,
6/29/16,2,0.00,10.00,10.94,9.96,88.56,2.80,29.35,30.14,0.00,
6/29/16,3,0.00,10.00,10.44,9.64,88.56,3.12,29.33,30.12,0.00,
6/29/16,4,0.00,10.00,9.97,9.51,87.28,4.36,29.34,30.13,0.00,
6/29/16,5,0.00,10.00,11.37,9.90,84.56,6.20,29.35,30.15,24.06,
6/29/16,6,0.00,10.00,14.43,10.82,75.20,6.40,29.36,30.16,219.20,
6/29/16,7,0.00,10.00,17.32,11.36,64.56,7.64,29.36,30.16,1105.25,
6/29/16,8,0.00,10.00,19.39,11.74,61.64,7.44,29.36,30.16,2346.50,
6/29/16,9,0.00,10.00,20.80,11.78,55.56,8.00,29.36,30.16,3390.50,
6/29/16,10,0.00,10.00,21.82,11.16,49.72,9.16,29.36,30.16,4162.75,
6/29/16,11,0.00,10.00,22.75,10.81,45.84,8.08,29.35,30.14,4581.50,
6/29/16,12,0.00,10.00,23.45,10.74,43.36,5.24,29.34,30.14,4620.00,
6/29/16,13,0.00,10.00,24.11,10.13,40.40,4.60,29.34,30.13,4600.25,
6/29/16,14,0.00,10.00,24.65,9.86,37.88,6.36,29.31,30.11,4445.50,
6/29/16,15,0.00,10.00,24.71,9.48,25.62,5.44,15.45,30.10,3853.50,
6/29/16,16,0.00,10.00,24.62,9.54,25.58,2.56,15.45,30.08,2776.25,
6/29/16,17,0.00,10.00,24.15,10.41,20.67,4.72,8.53,30.08,1807.25,
6/29/16,18,0.00,10.00,23.61,10.65,42.48,2.04,29.28,30.07,860.50,
6/29/16,19,0.00,10.00,20.37,12.93,58.32,0.12,29.29,30.08,169.90,
6/29/16,20,0.00,10.00,17.66,12.51,64.04,0.00,29.29,30.08,16.45,
6/29/16,21,0.00,10.00,16.34,12.79,70.32,0.00,29.29,30.08,0.00,
6/29/16,22,0.00,10.00,15.17,12.60,74.80,0.00,29.29,30.08,0.00,
6/29/16,23,0.00,10.00,15.00,13.10,78.00,0.00,29.30,30.09,0.00,
6/29/16,24,0.00,10.00,14.90,12.68,83.01,0.00,29.29,30.08,0.00,
6/30/16,1,0.00,10.00,13.40,12.14,84.41,0.00,29.29,30.08,0.00,
6/30/16,2,0.00,10.00,13.04,11.28,83.85,0.00,29.28,30.07,0.00,
6/30/16,3,0.00,10.00,12.61,11.02,83.64,0.12,29.27,30.06,0.00,
6/30/16,4,0.00,10.00,12.78,10.95,81.04,1.16,29.27,30.06,0.00,
6/30/16,5,0.00,10.00,14.02,11.85,82.16,0.24,29.27,30.06,24.57,
6/30/16,6,0.01,10.00,17.09,13.19,75.32,2.16,29.28,30.07,305.25,
6/30/16,7,0.02,10.00,20.22,14.09,66.80,5.00,29.28,30.07,1103.25,
6/30/16,8,0.00,10.00,22.46,14.78,60.12,7.36,29.27,30.06,2239.00,
6/30/16,9,0.28,10.00,23.85,14.90,57.84,7.44,29.27,30.06,2333.25,
6/30/16,10,0.62,10.00,24.54,15.11,55.04,7.04,29.26,30.05,3769.25,
6/30/16,11,0.01,10.00,24.85,15.08,55.20,7.36,29.25,30.04,3306.50,
6/30/16,12,0.39,10.00,24.87,15.55,55.28,8.72,29.22,30.01,2840.75,
6/30/16,13,0.26,10.00,25.31,15.95,56.48,6.04,29.21,30.00,3369.25,
6/30/16,14,0.82,10.00,24.88,15.65,57.04,7.80,29.20,29.99,3492.00,
6/30/16,15,0.03,10.00,25.19,15.90,21.14,9.00,8.52,29.96,2731.25,
6/30/16,16,0.00,10.00,25.35,15.96,21.06,9.28,8.52,29.94,2776.75,
6/30/16,17,0.02,10.00,25.31,16.85,21.14,8.72,8.52,29.93,1339.50,
6/30/16,18,0.01,10.00,24.01,17.15,21.46,5.56,8.52,29.94,842.25,
6/30/16,19,0.04,10.00,22.85,18.18,21.93,6.20,8.52,29.95,177.50,
6/30/16,20,0.04,10.00,22.24,18.40,22.01,5.24,8.52,29.93,9.40,
6/30/16,21,0.02,10.00,21.35,18.47,22.13,3.72,8.52,29.93,0.00,
6/30/16,22,0.00,10.00,20.67,18.47,22.13,2.76,8.52,29.93,0.00,
6/30/16,23,0.00,10.00,19.96,18.34,22.45,2.76,8.52,29.92,0.00,
6/30/16,24,0.08,10.00,19.78,18.24,89.34,6.11,29.12,29.91,0.00,
7/1/16,1,0.90,10.00,19.62,18.94,89.77,5.23,29.12,29.91,0.00,
7/1/16,2,0.99,7.77,20.23,19.40,90.80,6.87,29.13,29.93,0.00,
7/1/16,3,1.00,6.93,20.19,19.76,93.00,4.70,29.14,29.94,0.00,
7/1/16,4,0.44,8.85,19.61,18.69,91.85,6.85,29.16,29.96,0.00,
7/1/16,5,0.00,9.76,19.07,17.76,90.12,5.64,29.18,29.97,22.15,
7/1/16,6,0.00,9.88,19.30,17.10,87.00,11.32,29.21,30.00,223.25,
7/1/16,7,0.56,10.00,19.84,16.92,82.92,12.72,29.23,30.02,1052.75,
7/1/16,8,0.96,10.00,20.24,16.80,81.24,13.16,29.25,30.04,2368.25,
7/1/16,9,0.63,10.00,21.36,16.39,69.60,12.56,29.27,30.06,3433.00,
7/1/16,10,0.65,10.00,22.68,15.75,63.77,10.22,29.29,30.08,3406.75,
7/1/16,11,0.43,10.00,23.53,15.52,60.08,9.36,29.29,30.08,4161.75,
7/1/16,12,0.44,10.00,24.46,14.68,52.16,9.28,29.29,30.08,3634.50,
7/1/16,13,0.44,10.00,24.63,14.44,50.00,10.00,29.30,30.09,4030.25,
7/1/16,14,0.44,10.00,24.91,12.60,45.08,10.60,29.30,30.09,3545.00,
7/1/16,15,0.01,10.00,25.15,11.98,43.48,8.76,29.30,30.09,3090.00,
7/1/16,16,0.39,10.00,24.98,12.54,44.12,8.08,29.30,30.09,3165.75,
7/1/16,17,0.43,10.00,24.31,13.47,47.52,8.04,29.29,30.08,1637.75,
7/1/16,18,0.14,10.00,23.18,13.55,51.64,5.64,29.30,30.09,940.00,
7/1/16,19,0.44,10.00,20.40,15.40,66.68,5.76,29.31,30.10,273.25,
7/1/16,20,0.42,10.00,18.36,14.91,74.48,6.04,29.33,30.13,18.05,
7/1/16,21,0.28,10.00,17.66,13.81,74.36,8.32,29.35,30.14,0.00,
7/1/16,22,0.14,10.00,16.07,13.48,77.04,7.64,29.36,30.15,0.00,
7/1/16,23,0.28,10.00,15.56,12.74,79.92,5.20,29.37,30.17,0.00,
7/1/16,24,0.00,10.00,15.43,12.06,78.00,6.44,29.36,30.16,0.00,
7/2/16,1,0.00,10.00,14.08,10.87,75.76,7.16,29.35,30.14,0.00,
7/2/16,2,0.00,10.00,13.05,10.37,78.40,4.16,29.34,30.14,0.00,
7/2/16,3,0.00,10.00,12.10,10.34,82.88,4.40,29.34,30.14,0.00,
7/2/16,4,0.00,10.00,12.00,10.71,84.28,0.24,29.36,30.16,0.00,
7/2/16,5,0.00,10.00,12.37,11.40,90.80,0.00,29.39,30.18,19.05,
7/2/16,6,0.00,10.00,14.19,11.57,79.92,2.84,29.38,30.18,178.50,
7/2/16,7,0.00,10.00,15.54,12.06,76.52,2.76,29.39,30.19,237.25,
7/2/16,8,0.00,10.00,16.05,12.12,76.08,6.08,29.37,30.17,687.00,
7/2/16,9,0.00,10.00,17.36,12.58,73.08,7.36,29.36,30.16,1416.50,
7/2/16,10,0.00,10.00,17.92,12.71,69.48,2.20,29.39,30.18,1752.75,
7/2/16,11,0.00,10.00,18.13,13.16,71.92,5.24,29.39,30.19,1295.50,
7/2/16,12,0.30,10.00,18.06,13.40,70.00,4.08,29.37,30.17,1071.50,
7/2/16,13,0.27,10.00,18.54,13.35,68.08,1.80,29.36,30.16,987.75,
7/2/16,14,0.50,10.00,18.54,13.81,69.80,2.44,29.36,30.16,1292.75,
7/2/16,15,0.31,10.00,18.80,13.72,68.00,5.88,29.35,30.14,1078.00,
7/2/16,16,0.63,10.00,18.57,13.54,68.72,4.44,29.34,30.14,1331.50,
7/2/16,17,1.00,9.96,18.37,12.81,65.84,2.12,29.34,30.14,554.75,
7/2/16,18,1.00,10.00,18.27,14.36,72.76,0.12,29.34,30.14,269.00,
7/2/16,19,1.00,10.00,17.63,15.18,80.88,0.00,29.34,30.13,159.35,
7/2/16,20,0.74,10.00,17.18,14.83,81.00,0.20,29.34,30.13,7.81,
7/2/16,21,0.04,10.00,16.80,14.32,81.12,1.92,29.33,30.13,0.00,
7/2/16,22,0.04,10.00,16.12,14.57,88.92,1.16,29.32,30.12,0.00,
7/2/16,23,0.01,10.00,16.09,14.48,86.88,1.24,29.31,30.10,0.00,
7/2/16,24,0.08,10.00,16.26,14.43,87.00,3.22,29.30,30.09,0.00,
7/3/16,1,0.84,10.00,16.24,14.88,88.08,2.68,29.30,30.09,0.00,
7/3/16,2,1.00,10.00,16.31,15.20,89.88,0.00,29.30,30.09,0.00,
7/3/16,3,0.74,10.00,15.64,15.34,92.53,3.52,29.28,30.07,0.00,
7/3/16,4,0.84,10.00,15.37,15.34,92.64,1.16,29.29,30.08,0.00,
7/3/16,5,1.00,9.84,15.08,13.98,86.16,3.72,29.29,30.08,0.00,
7/3/16,6,1.00,7.45,15.02,14.56,93.30,2.36,29.30,30.10,36.75,
7/3/16,7,1.00,4.20,15.41,14.70,93.32,6.48,29.31,30.10,191.73,
7/3/16,8,1.00,8.82,15.96,14.69,89.25,11.78,29.28,30.08,488.75,
7/3/16,9,1.00,9.04,16.32,15.61,93.00,9.08,29.27,30.07,653.00,
7/3/16,10,1.00,7.84,16.73,16.27,94.28,7.80,29.27,30.06,517.25,
7/3/16,11,1.00,3.48,17.12,16.78,95.56,6.80,29.27,30.06,471.75,
7/3/16,12,1.00,5.32,17.33,16.74,96.84,8.96,29.26,30.05,465.75,
7/3/16,13,1.00,8.84,17.80,17.34,96.84,8.04,29.24,30.03,567.25,
7/3/16,14,1.00,9.88,18.38,17.94,95.56,10.00,29.22,30.01,517.50,
7/3/16,15,1.00,9.96,18.66,17.93,93.00,9.32,29.21,30.00,591.75,
7/3/16,16,1.00,10.00,18.81,18.05,95.46,11.77,29.17,29.96,447.00,
7/3/16,17,1.00,10.00,18.86,18.25,95.56,10.60,29.16,29.95,316.50,
7/3/16,18,1.00,7.96,18.85,18.20,95.46,10.81,29.17,29.96,151.25,
7/3/16,19,1.00,3.37,18.60,18.01,96.56,9.74,29.17,29.96,40.30,
7/3/16,20,1.00,1.84,18.47,18.12,99.72,9.24,29.17,29.97,1.71,
7/3/16,21,1.00,1.45,18.47,18.20,99.47,7.65,29.18,29.97,0.00,
7/3/16,22,1.00,1.78,18.41,18.08,99.62,7.31,29.17,29.96,0.00,
7/3/16,23,1.00,0.98,18.28,18.02,98.66,7.14,29.16,29.95,0.00,
7/3/16,24,1.00,0.94,18.21,18.07,99.67,7.11,29.15,29.94,0.00,
7/4/16,1,1.00,1.60,18.09,17.99,99.68,6.03,29.13,29.93,0.00,
7/4/16,2,1.00,1.98,18.05,18.09,99.89,6.50,29.12,29.92,0.00,
7/4/16,3,1.00,1.36,17.98,18.00,99.67,6.74,29.12,29.91,0.00,
7/4/16,4,1.00,1.61,18.02,18.12,99.77,6.15,29.12,29.91,0.00,
7/4/16,5,1.00,1.11,18.14,18.22,99.77,5.19,29.12,29.91,4.55,
7/4/16,6,1.00,0.40,18.30,18.52,100.00,5.15,29.12,29.91,66.30,
7/4/16,7,1.00,0.63,18.68,18.86,98.89,5.55,29.11,29.91,201.75,
7/4/16,8,1.00,2.13,19.33,19.18,97.74,5.63,29.11,29.91,419.25,
7/4/16,9,1.00,4.35,20.40,19.61,91.04,5.11,29.10,29.89,703.75,
7/4/16,10,1.00,7.00,21.54,19.94,87.12,5.76,29.09,29.88,1211.00,
7/4/16,11,1.00,9.64,21.98,20.09,84.54,2.04,29.09,29.89,1243.25,
7/4/16,12,1.00,9.12,22.02,20.29,83.96,1.07,29.09,29.88,861.50,
7/4/16,13,1.00,10.00,22.45,20.54,81.96,0.92,29.09,29.88,1316.25,
7/4/16,14,1.00,10.00,23.38,20.71,83.22,0.89,29.09,29.88,1552.25,
7/4/16,15,1.00,7.54,23.55,21.22,85.39,1.65,29.08,29.87,2034.75,
7/4/16,16,1.00,10.00,24.21,21.34,82.84,0.00,29.07,29.86,1564.00,
7/4/16,17,1.00,10.00,24.12,21.22,81.08,2.08,29.07,29.86,825.00,
7/4/16,18,1.00,10.00,24.15,21.27,82.96,1.16,29.07,29.86,355.00,
7/4/16,19,0.72,10.00,23.01,21.13,85.72,1.08,29.07,29.86,250.75,
7/4/16,20,0.04,10.00,21.52,20.62,90.11,0.23,29.07,29.86,14.24,
7/4/16,21,0.73,8.46,21.35,20.43,95.46,0.30,29.08,29.87,0.00,
7/4/16,22,1.00,4.80,21.40,20.80,96.72,0.12,29.08,29.87,0.00,
7/4/16,23,1.00,5.00,21.27,21.06,96.84,1.16,29.09,29.88,0.00,
7/4/16,24,1.00,4.89,21.39,21.07,96.56,0.33,29.10,29.89,0.00,
7/5/16,1,1.00,5.60,21.11,21.15,95.56,0.00,29.10,29.89,0.00,
7/5/16,2,1.00,4.92,21.04,21.18,95.56,1.92,29.10,29.89,0.00,
7/5/16,3,1.00,3.36,20.96,21.12,97.00,3.08,29.11,29.90,0.00,
7/5/16,4,1.00,3.40,20.80,21.02,97.00,2.04,29.12,29.91,0.00,
7/5/16,5,1.00,2.72,21.04,21.15,95.56,0.96,29.14,29.93,7.90,
7/5/16,6,1.00,4.32,21.86,21.53,94.44,0.12,29.15,29.94,187.45,
7/5/16,7,1.00,8.88,23.24,21.61,87.44,1.08,29.15,29.94,593.50,
7/5/16,8,0.97,10.00,24.68,21.74,81.77,2.96,29.15,29.94,1194.00,
7/5/16,9,0.74,10.00,25.32,22.06,80.40,4.76,29.16,29.95,2483.75,
7/5/16,10,0.99,10.00,26.42,21.77,74.92,4.73,29.16,29.96,2245.00,
7/5/16,11,0.71,10.00,24.49,15.10,44.73,6.84,25.65,29.96,2719.75,
7/5/16,12,0.65,10.00,25.84,15.69,53.57,7.68,29.16,29.95,3406.25,
7/5/16,13,0.64,10.00,28.33,22.06,66.92,6.16,29.14,29.93,3904.75,
7/5/16,14,0.58,10.00,28.62,21.95,67.00,8.53,29.14,29.93,3872.75,
7/5/16,15,0.72,10.00,28.57,22.89,69.71,8.00,29.12,29.92,3727.50,
7/5/16,16,0.44,10.00,28.41,21.10,63.00,9.00,29.10,29.92,2443.50,
7/5/16,17,0.19,10.00,28.16,21.10,63.00,9.00,29.09,29.91,1848.00,
7/5/16,18,0.02,10.00,27.23,22.02,71.78,5.11,29.11,29.90,930.50,
7/5/16,19,0.00,10.00,23.43,17.84,69.49,4.79,23.90,29.89,157.73,
7/5/16,20,0.00,9.96,23.61,22.22,88.60,5.64,29.10,29.89,11.16,
7/5/16,21,0.00,9.92,22.97,21.90,92.56,5.36,29.10,29.89,0.00,
7/5/16,22,0.78,7.04,23.08,22.20,92.44,4.76,29.12,29.91,0.00,
7/5/16,23,0.83,7.12,23.20,22.09,93.64,3.80,29.11,29.90,0.00,
7/5/16,24,0.75,7.33,23.43,21.97,93.01,5.55,29.10,29.89,0.00,
7/6/16,1,0.16,7.12,23.19,22.08,93.72,6.76,29.06,29.85,0.00,
7/6/16,2,0.00,7.08,23.60,22.42,95.64,7.44,29.06,29.85,0.00,
7/6/16,3,0.00,6.32,22.94,22.84,94.96,4.76,29.08,29.87,0.00,
7/6/16,4,0.72,6.16,22.95,22.19,93.00,11.27,29.09,29.88,0.00,
7/6/16,5,1.00,7.79,20.70,19.97,92.44,12.12,29.15,29.95,0.00,
7/6/16,6,1.00,8.06,20.29,19.97,94.19,9.81,29.19,29.98,0.00,
7/6/16,7,0.69,7.78,20.50,19.97,92.67,11.00,29.20,30.00,32.43,
7/6/16,8,0.92,10.00,20.95,20.42,93.00,4.12,29.16,29.95,239.63,
7/6/16,9,0.03,10.00,21.60,20.81,92.88,10.88,29.08,29.88,611.25,
7/6/16,10,0.00,10.00,22.57,21.31,89.88,14.00,29.06,29.85,1303.50,
7/6/16,11,0.03,10.00,23.72,21.28,83.04,10.12,29.04,29.83,1415.50,
7/6/16,12,0.00,10.00,26.49,22.06,76.12,6.40,29.03,29.83,2659.50,
7/6/16,13,0.00,10.00,25.60,16.00,55.28,6.20,29.06,29.85,4459.00,
7/6/16,14,0.00,10.00,28.11,22.79,69.89,3.55,29.07,29.86,2645.50,
7/6/16,15,0.00,10.00,21.99,2.95,21.66,6.96,29.07,29.86,2437.50,
7/6/16,16,0.03,10.00,27.33,23.64,75.84,6.72,29.08,29.87,1736.75,
7/6/16,17,0.62,10.00,26.28,23.51,79.24,7.00,29.08,29.87,939.25,
7/6/16,18,0.28,10.00,25.40,23.43,83.80,6.00,29.09,29.88,591.50,
7/6/16,19,0.00,10.00,24.25,22.88,86.04,6.28,29.09,29.88,187.33,
7/6/16,20,0.00,10.00,23.38,22.40,88.40,3.00,29.08,29.87,14.51,
7/6/16,21,0.00,10.00,21.99,22.00,94.60,0.12,29.09,29.88,0.00,
7/6/16,22,0.00,6.72,21.12,21.41,96.84,0.24,29.07,29.86,0.00,
7/6/16,23,0.00,5.12,20.47,21.34,98.92,0.20,29.07,29.86,0.00,
7/6/16,24,0.00,6.89,20.42,20.95,96.56,3.22,29.08,29.87,0.00,
7/7/16,1,0.39,4.59,19.69,20.02,97.52,1.93,29.06,29.86,0.00,
7/7/16,2,0.45,4.79,19.75,20.03,98.34,1.76,29.07,29.87,0.00,
7/7/16,3,0.63,6.88,19.98,20.20,97.00,5.04,29.08,29.87,0.00,
7/7/16,4,0.41,2.78,19.37,20.00,99.00,3.59,29.06,29.86,0.00,
7/7/16,5,0.93,0.40,19.44,19.92,97.74,1.48,29.07,29.86,18.43,
7/7/16,6,0.83,1.21,20.62,21.19,97.74,3.37,29.10,29.90,279.00,
7/7/16,7,0.75,6.24,21.86,21.85,92.80,2.96,29.09,29.88,778.25,
7/7/16,8,0.99,5.97,22.75,22.10,91.18,7.53,29.08,29.87,1216.50,
7/7/16,9,0.89,9.00,24.12,22.12,87.08,6.74,29.09,29.88,2215.50,
7/7/16,10,0.54,10.00,24.21,22.53,87.67,7.18,29.12,29.91,2071.00,
7/7/16,11,0.33,10.00,23.65,22.17,87.16,9.23,29.09,29.88,606.50,
7/7/16,12,0.16,10.00,25.22,22.65,83.16,13.84,28.99,29.79,1398.00,
7/7/16,13,0.00,10.00,27.11,22.54,76.88,15.69,28.97,29.76,3215.00,
7/7/16,14,0.14,10.00,28.07,23.54,75.44,13.16,28.98,29.77,4111.50,
7/7/16,15,0.00,10.00,28.47,22.88,69.76,13.18,29.00,29.79,3683.25,
7/7/16,16,0.38,10.00,26.13,16.01,55.28,12.88,29.00,29.79,2905.75,
7/7/16,17,0.80,10.00,27.59,22.92,75.00,11.24,28.99,29.78,1842.25,
7/7/16,18,0.02,10.00,26.64,22.06,73.16,8.88,29.02,29.81,679.25,
7/7/16,19,0.42,10.00,24.60,21.94,80.72,7.44,29.06,29.85,190.48,
7/7/16,20,0.70,10.00,23.13,22.00,87.24,6.40,29.08,29.87,13.95,
7/7/16,21,0.00,10.00,22.18,21.59,91.92,5.04,29.08,29.87,0.00,
7/7/16,22,0.00,10.00,21.48,21.38,94.16,4.68,29.07,29.86,0.00,
7/7/16,23,0.01,10.00,21.19,21.19,93.00,6.20,29.06,29.85,0.00,
7/7/16,24,0.02,10.00,21.74,21.40,93.00,8.00,29.06,29.85,0.00,
7/8/16,1,0.00,10.00,20.95,21.34,93.00,5.08,29.07,29.86,0.00,
7/8/16,2,0.00,9.40,20.14,20.40,96.71,3.59,29.06,29.85,0.00,
7/8/16,3,0.00,9.88,20.20,20.35,97.96,1.16,29.05,29.84,0.00,
7/8/16,4,0.00,7.96,19.89,20.04,97.80,1.72,29.06,29.85,0.00,
7/8/16,5,0.00,9.80,20.53,20.78,97.80,3.84,29.08,29.87,34.18,
7/8/16,6,0.00,10.00,22.45,22.22,94.92,5.12,29.10,29.89,345.25,
7/8/16,7,0.45,10.00,24.42,23.06,89.04,5.68,29.11,29.90,965.25,
7/8/16,8,0.02,10.00,26.14,23.38,82.24,5.40,29.10,29.89,1356.50,
7/8/16,9,0.42,10.00,27.27,23.76,79.24,6.44,29.09,29.88,2894.25,
7/8/16,10,0.65,10.00,28.22,23.34,73.15,11.09,29.08,29.87,3865.50,
7/8/16,11,0.44,10.00,28.81,23.75,73.77,9.29,29.08,29.87,3891.75,
7/8/16,12,0.44,10.00,29.18,22.20,67.00,10.00,29.07,29.89,4320.00,
7/8/16,13,0.44,10.00,29.78,22.98,61.44,13.67,29.09,29.88,3219.00,
7/8/16,14,0.75,10.00,29.44,22.20,67.00,8.00,29.08,29.90,3712.25,
7/8/16,15,0.04,10.00,26.62,11.61,38.88,17.41,29.09,29.88,3613.50,
7/8/16,16,0.00,10.00,26.42,12.89,39.72,12.72,29.09,29.88,2969.00,
7/8/16,17,0.00,10.00,27.74,17.76,51.00,10.12,29.09,29.88,2016.50,
